Part number,Manufacturer,Alternative,Library Path,Library Ref,Footprint Path,Footprint Ref,Package,Value,Tolerance,ppm,Power,Voltage,Description,Component Note,gost BOM,Note
RC1206FR-0773K2L,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,"73,2k",1%,100,0.25,150,"RC1206FR-0773K2L, 1% 73,2k","1206 73,2k 1%","1206 73,2k 1%"," "
RC1206DR-0775KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,75k,"0,5%",100,0.25,150,"RC1206DR-0775KL, 0,5% 75k","1206 75k 0,5%","1206 75k 0,5%"," "
RC1206FR-0775KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,75k,1%,100,0.25,150,"RC1206FR-0775KL, 1% 75k",1206 75k 1%,1206 75k 1%," "
RC1206JR-0775KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,75k,5%,100,0.25,150,"RC1206JR-0775KL, 5% 75k",1206 75k 5%,1206 75k 5%," "
RC1206DR-0776K8L,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,"76,8k","0,5%",100,0.25,150,"RC1206DR-0776K8L, 0,5% 76,8k","1206 76,8k 0,5%","1206 76,8k 0,5%"," "
RC1206FR-0776K8L,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,"76,8k",1%,100,0.25,150,"RC1206FR-0776K8L, 1% 76,8k","1206 76,8k 1%","1206 76,8k 1%"," "
RC1206DR-0778K7L,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,"78,7k","0,5%",100,0.25,150,"RC1206DR-0778K7L, 0,5% 78,7k","1206 78,7k 0,5%","1206 78,7k 0,5%"," "
RC1206FR-0778K7L,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,"78,7k",1%,100,0.25,150,"RC1206FR-0778K7L, 1% 78,7k","1206 78,7k 1%","1206 78,7k 1%"," "
RC1206DR-0780K6L,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,"80,6k","0,5%",100,0.25,150,"RC1206DR-0780K6L, 0,5% 80,6k","1206 80,6k 0,5%","1206 80,6k 0,5%"," "
RC1206FR-0780K6L,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,"80,6k",1%,100,0.25,150,"RC1206FR-0780K6L, 1% 80,6k","1206 80,6k 1%","1206 80,6k 1%"," "
RC1206FR-0782KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,82k,1%,100,0.25,150,"RC1206FR-0782KL, 1% 82k",1206 82k 1%,1206 82k 1%," "
RC1206JR-0782KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,82k,5%,100,0.25,150,"RC1206JR-0782KL, 5% 82k",1206 82k 5%,1206 82k 5%," "
RC1206DR-0782K5L,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,"82,5k","0,5%",100,0.25,150,"RC1206DR-0782K5L, 0,5% 82,5k","1206 82,5k 0,5%","1206 82,5k 0,5%"," "
RC1206FR-0782K5L,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,"82,5k",1%,100,0.25,150,"RC1206FR-0782K5L, 1% 82,5k","1206 82,5k 1%","1206 82,5k 1%"," "
RC1206DR-0784K5L,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,"84,5k","0,5%",100,0.25,150,"RC1206DR-0784K5L, 0,5% 84,5k","1206 84,5k 0,5%","1206 84,5k 0,5%"," "
RC1206FR-0784K5L,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,"84,5k",1%,100,0.25,150,"RC1206FR-0784K5L, 1% 84,5k","1206 84,5k 1%","1206 84,5k 1%"," "
RC1206DR-0786K6L,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,"86,6k","0,5%",100,0.25,150,"RC1206DR-0786K6L, 0,5% 86,6k","1206 86,6k 0,5%","1206 86,6k 0,5%"," "
RC1206FR-0786K6L,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,"86,6k",1%,100,0.25,150,"RC1206FR-0786K6L, 1% 86,6k","1206 86,6k 1%","1206 86,6k 1%"," "
RC1206DR-0788K7L,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,"88,7k","0,5%",100,0.25,150,"RC1206DR-0788K7L, 0,5% 88,7k","1206 88,7k 0,5%","1206 88,7k 0,5%"," "
RC1206FR-0788K7L,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,"88,7k",1%,100,0.25,150,"RC1206FR-0788K7L, 1% 88,7k","1206 88,7k 1%","1206 88,7k 1%"," "
RC1206DR-0790K9L,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,"90,9k","0,5%",100,0.25,150,"RC1206DR-0790K9L, 0,5% 90,9k","1206 90,9k 0,5%","1206 90,9k 0,5%"," "
RC1206FR-0790K9L,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,"90,9k",1%,100,0.25,150,"RC1206FR-0790K9L, 1% 90,9k","1206 90,9k 1%","1206 90,9k 1%"," "
RC1206FR-0791KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,91k,1%,100,0.25,150,"RC1206FR-0791KL, 1% 91k",1206 91k 1%,1206 91k 1%," "
RC1206JR-0791KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,91k,5%,100,0.25,150,"RC1206JR-0791KL, 5% 91k",1206 91k 5%,1206 91k 5%," "
RC1206DR-0793K1L,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,"93,1k","0,5%",100,0.25,150,"RC1206DR-0793K1L, 0,5% 93,1k","1206 93,1k 0,5%","1206 93,1k 0,5%"," "
RC1206FR-0793K1L,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,"93,1k",1%,100,0.25,150,"RC1206FR-0793K1L, 1% 93,1k","1206 93,1k 1%","1206 93,1k 1%"," "
RC1206DR-0795K3L,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,"95,3k","0,5%",100,0.25,150,"RC1206DR-0795K3L, 0,5% 95,3k","1206 95,3k 0,5%","1206 95,3k 0,5%"," "
RC1206FR-0795K3L,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,"95,3k",1%,100,0.25,150,"RC1206FR-0795K3L, 1% 95,3k","1206 95,3k 1%","1206 95,3k 1%"," "
RC1206DR-0797K6L,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,"97,6k","0,5%",100,0.25,150,"RC1206DR-0797K6L, 0,5% 97,6k","1206 97,6k 0,5%","1206 97,6k 0,5%"," "
RC1206FR-0797K6L,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,"97,6k",1%,100,0.25,150,"RC1206FR-0797K6L, 1% 97,6k","1206 97,6k 1%","1206 97,6k 1%"," "
RC1206DR-07100KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,100k,"0,5%",100,0.25,150,"RC1206DR-07100KL, 0,5% 100k","1206 100k 0,5%","1206 100k 0,5%"," "
RC1206FR-07100KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,100k,1%,100,0.25,150,"RC1206FR-07100KL, 1% 100k",1206 100k 1%,1206 100k 1%," "
RC1206JR-07100KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,100k,5%,100,0.25,150,"RC1206JR-07100KL, 5% 100k",1206 100k 5%,1206 100k 5%," "
RC1206DR-07102KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,102k,"0,5%",100,0.25,150,"RC1206DR-07102KL, 0,5% 102k","1206 102k 0,5%","1206 102k 0,5%"," "
RC1206FR-07102KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,102k,1%,100,0.25,150,"RC1206FR-07102KL, 1% 102k",1206 102k 1%,1206 102k 1%," "
RC1206DR-07105KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,105k,"0,5%",100,0.25,150,"RC1206DR-07105KL, 0,5% 105k","1206 105k 0,5%","1206 105k 0,5%"," "
RC1206FR-07105KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,105k,1%,100,0.25,150,"RC1206FR-07105KL, 1% 105k",1206 105k 1%,1206 105k 1%," "
RC1206DR-07107KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,107k,"0,5%",100,0.25,150,"RC1206DR-07107KL, 0,5% 107k","1206 107k 0,5%","1206 107k 0,5%"," "
RC1206FR-07107KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,107k,1%,100,0.25,150,"RC1206FR-07107KL, 1% 107k",1206 107k 1%,1206 107k 1%," "
RC1206DR-07110KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,110k,"0,5%",100,0.25,150,"RC1206DR-07110KL, 0,5% 110k","1206 110k 0,5%","1206 110k 0,5%"," "
RC1206FR-07110KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,110k,1%,100,0.25,150,"RC1206FR-07110KL, 1% 110k",1206 110k 1%,1206 110k 1%," "
RC1206JR-07110KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,110k,5%,100,0.25,150,"RC1206JR-07110KL, 5% 110k",1206 110k 5%,1206 110k 5%," "
RC1206DR-07113KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,113k,"0,5%",100,0.25,150,"RC1206DR-07113KL, 0,5% 113k","1206 113k 0,5%","1206 113k 0,5%"," "
RC1206FR-07113KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,113k,1%,100,0.25,150,"RC1206FR-07113KL, 1% 113k",1206 113k 1%,1206 113k 1%," "
RC1206DR-07115KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,115k,"0,5%",100,0.25,150,"RC1206DR-07115KL, 0,5% 115k","1206 115k 0,5%","1206 115k 0,5%"," "
RC1206FR-07115KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,115k,1%,100,0.25,150,"RC1206FR-07115KL, 1% 115k",1206 115k 1%,1206 115k 1%," "
RC1206DR-07118KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,118k,"0,5%",100,0.25,150,"RC1206DR-07118KL, 0,5% 118k","1206 118k 0,5%","1206 118k 0,5%"," "
RC1206FR-07118KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,118k,1%,100,0.25,150,"RC1206FR-07118KL, 1% 118k",1206 118k 1%,1206 118k 1%," "
RC1206FR-07120KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,120k,1%,100,0.25,150,"RC1206FR-07120KL, 1% 120k",1206 120k 1%,1206 120k 1%," "
RC1206JR-07120KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,120k,5%,100,0.25,150,"RC1206JR-07120KL, 5% 120k",1206 120k 5%,1206 120k 5%," "
RC1206DR-07121KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,121k,"0,5%",100,0.25,150,"RC1206DR-07121KL, 0,5% 121k","1206 121k 0,5%","1206 121k 0,5%"," "
RC1206FR-07121KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,121k,1%,100,0.25,150,"RC1206FR-07121KL, 1% 121k",1206 121k 1%,1206 121k 1%," "
RC1206DR-07124KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,124k,"0,5%",100,0.25,150,"RC1206DR-07124KL, 0,5% 124k","1206 124k 0,5%","1206 124k 0,5%"," "
RC1206FR-07124KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,124k,1%,100,0.25,150,"RC1206FR-07124KL, 1% 124k",1206 124k 1%,1206 124k 1%," "
RC1206DR-07127KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,127k,"0,5%",100,0.25,150,"RC1206DR-07127KL, 0,5% 127k","1206 127k 0,5%","1206 127k 0,5%"," "
RC1206FR-07127KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,127k,1%,100,0.25,150,"RC1206FR-07127KL, 1% 127k",1206 127k 1%,1206 127k 1%," "
RC1206DR-07130KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,130k,"0,5%",100,0.25,150,"RC1206DR-07130KL, 0,5% 130k","1206 130k 0,5%","1206 130k 0,5%"," "
RC1206FR-07130KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,130k,1%,100,0.25,150,"RC1206FR-07130KL, 1% 130k",1206 130k 1%,1206 130k 1%," "
RC1206JR-07130KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,130k,5%,100,0.25,150,"RC1206JR-07130KL, 5% 130k",1206 130k 5%,1206 130k 5%," "
RC1206DR-07133KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,133k,"0,5%",100,0.25,150,"RC1206DR-07133KL, 0,5% 133k","1206 133k 0,5%","1206 133k 0,5%"," "
RC1206FR-07133KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,133k,1%,100,0.25,150,"RC1206FR-07133KL, 1% 133k",1206 133k 1%,1206 133k 1%," "
RC1206DR-07137KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,137k,"0,5%",100,0.25,150,"RC1206DR-07137KL, 0,5% 137k","1206 137k 0,5%","1206 137k 0,5%"," "
RC1206FR-07137KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,137k,1%,100,0.25,150,"RC1206FR-07137KL, 1% 137k",1206 137k 1%,1206 137k 1%," "
RC1206DR-07140KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,140k,"0,5%",100,0.25,150,"RC1206DR-07140KL, 0,5% 140k","1206 140k 0,5%","1206 140k 0,5%"," "
RC1206FR-07140KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,140k,1%,100,0.25,150,"RC1206FR-07140KL, 1% 140k",1206 140k 1%,1206 140k 1%," "
RC1206DR-07143KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,143k,"0,5%",100,0.25,150,"RC1206DR-07143KL, 0,5% 143k","1206 143k 0,5%","1206 143k 0,5%"," "
RC1206FR-07143KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,143k,1%,100,0.25,150,"RC1206FR-07143KL, 1% 143k",1206 143k 1%,1206 143k 1%," "
RC1206DR-07147KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,147k,"0,5%",100,0.25,150,"RC1206DR-07147KL, 0,5% 147k","1206 147k 0,5%","1206 147k 0,5%"," "
RC1206FR-07147KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,147k,1%,100,0.25,150,"RC1206FR-07147KL, 1% 147k",1206 147k 1%,1206 147k 1%," "
RC1206DR-07150KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,150k,"0,5%",100,0.25,150,"RC1206DR-07150KL, 0,5% 150k","1206 150k 0,5%","1206 150k 0,5%"," "
RC1206FR-07150KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,150k,1%,100,0.25,150,"RC1206FR-07150KL, 1% 150k",1206 150k 1%,1206 150k 1%," "
RC1206JR-07150KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,150k,5%,100,0.25,150,"RC1206JR-07150KL, 5% 150k",1206 150k 5%,1206 150k 5%," "
RC1206DR-07154KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,154k,"0,5%",100,0.25,150,"RC1206DR-07154KL, 0,5% 154k","1206 154k 0,5%","1206 154k 0,5%"," "
RC1206FR-07154KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,154k,1%,100,0.25,150,"RC1206FR-07154KL, 1% 154k",1206 154k 1%,1206 154k 1%," "
RC1206DR-07158KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,158k,"0,5%",100,0.25,150,"RC1206DR-07158KL, 0,5% 158k","1206 158k 0,5%","1206 158k 0,5%"," "
RC1206FR-07158KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,158k,1%,100,0.25,150,"RC1206FR-07158KL, 1% 158k",1206 158k 1%,1206 158k 1%," "
RC1206FR-07160KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,160k,1%,100,0.25,150,"RC1206FR-07160KL, 1% 160k",1206 160k 1%,1206 160k 1%," "
RC1206JR-07160KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,160k,5%,100,0.25,150,"RC1206JR-07160KL, 5% 160k",1206 160k 5%,1206 160k 5%," "
RC1206DR-07162KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,162k,"0,5%",100,0.25,150,"RC1206DR-07162KL, 0,5% 162k","1206 162k 0,5%","1206 162k 0,5%"," "
RC1206FR-07162KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,162k,1%,100,0.25,150,"RC1206FR-07162KL, 1% 162k",1206 162k 1%,1206 162k 1%," "
RC1206DR-07165KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,165k,"0,5%",100,0.25,150,"RC1206DR-07165KL, 0,5% 165k","1206 165k 0,5%","1206 165k 0,5%"," "
RC1206FR-07165KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,165k,1%,100,0.25,150,"RC1206FR-07165KL, 1% 165k",1206 165k 1%,1206 165k 1%," "
RC1206DR-07169KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,169k,"0,5%",100,0.25,150,"RC1206DR-07169KL, 0,5% 169k","1206 169k 0,5%","1206 169k 0,5%"," "
RC1206FR-07169KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,169k,1%,100,0.25,150,"RC1206FR-07169KL, 1% 169k",1206 169k 1%,1206 169k 1%," "
RC1206DR-07174KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,174k,"0,5%",100,0.25,150,"RC1206DR-07174KL, 0,5% 174k","1206 174k 0,5%","1206 174k 0,5%"," "
RC1206FR-07174KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,174k,1%,100,0.25,150,"RC1206FR-07174KL, 1% 174k",1206 174k 1%,1206 174k 1%," "
RC1206DR-07178KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,178k,"0,5%",100,0.25,150,"RC1206DR-07178KL, 0,5% 178k","1206 178k 0,5%","1206 178k 0,5%"," "
RC1206FR-07178KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,178k,1%,100,0.25,150,"RC1206FR-07178KL, 1% 178k",1206 178k 1%,1206 178k 1%," "
RC1206FR-07180KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,180k,1%,100,0.25,150,"RC1206FR-07180KL, 1% 180k",1206 180k 1%,1206 180k 1%," "
RC1206JR-07180KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,180k,5%,100,0.25,150,"RC1206JR-07180KL, 5% 180k",1206 180k 5%,1206 180k 5%," "
RC1206DR-07182KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,182k,"0,5%",100,0.25,150,"RC1206DR-07182KL, 0,5% 182k","1206 182k 0,5%","1206 182k 0,5%"," "
RC1206FR-07182KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,182k,1%,100,0.25,150,"RC1206FR-07182KL, 1% 182k",1206 182k 1%,1206 182k 1%," "
RC1206DR-07187KL,Yageo," ",Resistor_1206.Schlib,Resistor_1206,PCB - RESISTOR - CHIP - RES 1206_3216.PCBLIB,RES 1206_3216,SMD 1206,187k,"0,5%",100,0.25,150,"RC1206DR-07187KL, 0,5% 187k","1206 187k 0,5%","1206 187k 0,5%"," "
